gene	report_path	if_candidate	hpa_images_found	hpa_location	hpa_subcell_url	hpa_image_urls	hpa_error	pae_candidate	pae_url	pae_error	changed	applied
CEP76	detail/rejected/CEP76/CEP76-evaluation.md	True	6	Microtubules (uncertain)	https://www.proteinatlas.org/ENSG00000101624-CEP76/subcellular	https://images.proteinatlas.org/39395/2072_E3_2_blue_red_green.jpg;https://images.proteinatlas.org/39395/2072_E3_4_blue_red_green.jpg;https://images.proteinatlas.org/39395/2096_H1_3_blue_red_green.jpg;https://images.proteinatlas.org/39395/2096_H1_5_blue_red_green.jpg;https://images.proteinatlas.org/39395/2120_A11_20_blue_red_green.jpg;https://images.proteinatlas.org/39395/2120_A11_44_blue_red_green.jpg		False			True	True
DHCR24	detail/rejected/DHCR24/DHCR24-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000116133-DHCR24/subcellular			False			False	False
DHRS9	detail/rejected/DHRS9/DHRS9-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000073737-DHRS9/subcellular			False			False	False
DIS3L2	detail/rejected/DIS3L2/DIS3L2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000144535-DIS3L2/subcellular			False			False	False
DLEU1	detail/rejected/DLEU1/DLEU1-evaluation.md	True	0				hpa_entry_not_found	False			False	False
DLEU2	detail/rejected/DLEU2/DLEU2-evaluation.md	True	0				hpa_entry_not_found	False			False	False
DLGAP2	detail/rejected/DLGAP2/DLGAP2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000198010-DLGAP2/subcellular			False			False	False
DNAJC14	detail/rejected/DNAJC14/DNAJC14-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000135392-DNAJC14/subcellular			False			False	False
DNAJC15	detail/rejected/DNAJC15/DNAJC15-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000120675-DNAJC15/subcellular			False			False	False
DNAJC19	detail/rejected/DNAJC19/DNAJC19-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000205981-DNAJC19/subcellular			False			False	False
DNAJC3	detail/rejected/DNAJC3/DNAJC3-evaluation.md	True	0	Endoplasmic reticulum (approved)	https://www.proteinatlas.org/ENSG00000102580-DNAJC3/subcellular			False			False	False
DNAJC30	detail/rejected/DNAJC30/DNAJC30-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000176410-DNAJC30/subcellular			False			False	False
DNAJC4	detail/rejected/DNAJC4/DNAJC4-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000110011-DNAJC4/subcellular			False			False	False
DNAJC5B	detail/rejected/DNAJC5B/DNAJC5B-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000147570-DNAJC5B/subcellular			False			False	False
DOCK11	detail/rejected/DOCK11/DOCK11-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000147251-DOCK11/subcellular			False			False	False
DOCK2	detail/rejected/DOCK2/DOCK2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000134516-DOCK2/subcellular			False			False	False
DOCK7	detail/rejected/DOCK7/DOCK7-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000116641-DOCK7/subcellular			False			False	False
DOCK9	detail/rejected/DOCK9/DOCK9-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000088387-DOCK9/subcellular			False			False	False
DPEP2	detail/rejected/DPEP2/DPEP2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000167261-DPEP2/subcellular			False			False	False
DSC1	detail/rejected/DSC1/DSC1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000134765-DSC1/subcellular			False			False	False
DUSP13	detail/rejected/DUSP13/DUSP13-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000079393-DUSP13/subcellular			False			False	False
ELOA3P	detail/rejected/ELOA3P/ELOA3P-evaluation.md	True	0				hpa_entry_not_found	False			False	False
EMC4	detail/rejected/EMC4/EMC4-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000128463-EMC4/subcellular			False			False	False
EMC7	detail/rejected/EMC7/EMC7-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000134153-EMC7/subcellular			False			False	False
EMC9	detail/rejected/EMC9/EMC9-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000100908-EMC9/subcellular			False			False	False
EML5	detail/rejected/EML5/EML5-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000165521-EML5/subcellular			False			False	False
EPHA10	detail/rejected/EPHA10/EPHA10-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000183317-EPHA10/subcellular			False			False	False
ERG28	detail/rejected/ERG28/ERG28-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000133935-ERG28/subcellular			False			False	False
ERLEC1	detail/rejected/ERLEC1/ERLEC1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000068912-ERLEC1/subcellular			False			False	False
ERO1A	detail/rejected/ERO1A/ERO1A-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000197930-ERO1A/subcellular			False			False	False
ERP27	detail/rejected/ERP27/ERP27-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000139055-ERP27/subcellular			False			False	False
ERP44	detail/rejected/ERP44/ERP44-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000023318-ERP44/subcellular			False			False	False
ETFRF1	detail/rejected/ETFRF1/ETFRF1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000205707-ETFRF1/subcellular			False			False	False
ETNK2	detail/rejected/ETNK2/ETNK2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000143845-ETNK2/subcellular			False			False	False
EXOC4	detail/rejected/EXOC4/EXOC4-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000131558-EXOC4/subcellular			False			False	False
FAM104B	detail/rejected/FAM104B/FAM104B-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000182518-FAM104B/subcellular			False			False	False
FAM120AOS	detail/rejected/FAM120AOS/FAM120AOS-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000188938-FAM120AOS/subcellular			False			False	False
FAM151A	detail/rejected/FAM151A/FAM151A-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000162391-FAM151A/subcellular			False			False	False
FAM153A	detail/rejected/FAM153A/FAM153A-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000170074-FAM153A/subcellular			False			False	False
FAM153B	detail/rejected/FAM153B/FAM153B-evaluation.md	True	0				hpa_entry_not_found	False			False	False
FAM153C	detail/rejected/FAM153C/FAM153C-evaluation.md	True	0				hpa_entry_not_found	False			False	False
FAM155A	detail/rejected/FAM155A/FAM155A-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000204442-NALF1/subcellular			False			False	False
FAM157A	detail/rejected/FAM157A/FAM157A-evaluation.md	True	0				hpa_entry_not_found	False			False	False
FAM157B	detail/rejected/FAM157B/FAM157B-evaluation.md	True	0				hpa_entry_not_found	False			False	False
FAM157C	detail/rejected/FAM157C/FAM157C-evaluation.md	True	0				hpa_entry_not_found	False			False	False
FAM169B	detail/rejected/FAM169B/FAM169B-evaluation.md	True	0				hpa_entry_not_found	False			False	False
FAM171A2	detail/rejected/FAM171A2/FAM171A2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000161682-FAM171A2/subcellular			False			False	False
FAM184B	detail/rejected/FAM184B/FAM184B-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000047662-FAM184B/subcellular			False			False	False
FAM187B	detail/rejected/FAM187B/FAM187B-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000177558-FAM187B/subcellular			False			False	False
FAM189A2	detail/rejected/FAM189A2/FAM189A2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000135063-ENTREP1/subcellular			False			False	False
FAM196A	detail/rejected/FAM196A/FAM196A-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000188916-INSYN2A/subcellular			False			False	False
FAM196B	detail/rejected/FAM196B/FAM196B-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000204767-INSYN2B/subcellular			False			False	False
FAM200A	detail/rejected/FAM200A/FAM200A-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000221909-FAM200A/subcellular			False			False	False
FAM225A	detail/rejected/FAM225A/FAM225A-evaluation.md	True	0				hpa_entry_not_found	False			False	False
FAM226B	detail/rejected/FAM226B/FAM226B-evaluation.md	True	0				hpa_entry_not_found	False			False	False
FASTKD5	detail/rejected/FASTKD5/FASTKD5-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000215251-FASTKD5/subcellular			False			False	False
FBXO15	detail/rejected/FBXO15/FBXO15-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000141665-FBXO15/subcellular			False			False	False
FBXO17	detail/rejected/FBXO17/FBXO17-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000269190-FBXO17/subcellular			False			False	False
MSTO1	detail/rejected/MSTO1/MSTO1-evaluation.md	True	6	Cytosol (enhanced)	https://www.proteinatlas.org/ENSG00000125459-MSTO1/subcellular	https://images.proteinatlas.org/5899/112_H1_1_blue_red_green.jpg;https://images.proteinatlas.org/5899/112_H1_2_blue_red_green.jpg;https://images.proteinatlas.org/5899/113_H1_1_blue_red_green.jpg;https://images.proteinatlas.org/5899/113_H1_2_blue_red_green.jpg;https://images.proteinatlas.org/5899/161_H1_1_blue_red_green.jpg;https://images.proteinatlas.org/5899/161_H1_2_blue_red_green.jpg		False			True	True
NHSL3	detail/rejected/NHSL3/NHSL3-evaluation.md	True	0				hpa_entry_not_found	False			False	False
