batch_id	gene	current_path	status	current_lines	current_chars	risk	issues	excel_sheet	excel_row	hpa_loc	hpa_score	priority
205	RTRAF	detail/rejected/RTRAF/RTRAF-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	482	Nucleoli|Nucleoplasm	3	1
205	RUFY2	detail/rejected/RUFY2/RUFY2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1369	Nuclear speckles|Nucleoplasm	6	1
205	RWDD3	detail/rejected/RWDD3/RWDD3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1222	Nucleoplasm	3	1
205	Rhox13	detail/rejected/Rhox13/Rhox13-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	651	Nucleoplasm	3	1
206	SACK1A	detail/rejected/SACK1A/SACK1A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	89	Nucleoplasm	3	1
206	SAGE1	detail/rejected/SAGE1/SAGE1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	257		3	1
206	SAMD10	detail/rejected/SAMD10/SAMD10-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	998	Nucleoplasm	6	1
206	SAMD11	detail/rejected/SAMD11/SAMD11-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	437	Nucleoplasm	2	1
206	SASH3	detail/rejected/SASH3/SASH3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	497		2	1
207	SAXO6	detail/rejected/SAXO6/SAXO6-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	211	Nuclear speckles	6	1
207	SBF1	detail/rejected/SBF1/SBF1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	817	Nuclear membrane|Nucleoplasm	4	1
207	SBF2	detail/rejected/SBF2/SBF2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1071	Nuclear bodies|Nucleoplasm	3	1
207	SBNO1	detail/rejected/SBNO1/SBNO1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	697			1
207	SC5D	detail/rejected/SC5D/SC5D-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1086		3	1
208	SCAMP1	detail/rejected/SCAMP1/SCAMP1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	991	Nucleoplasm	3	1
208	SCEL	detail/rejected/SCEL/SCEL-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	906	Nucleoplasm	3	1
208	SCFD2	detail/rejected/SCFD2/SCFD2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	907	Nuclear bodies	3	1
208	SCHIP1	detail/rejected/SCHIP1/SCHIP1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	90	Nuclear speckles	3	1
208	SCRN2	detail/rejected/SCRN2/SCRN2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	654	Nuclear speckles	6	1
209	SDCBP2	detail/rejected/SDCBP2/SDCBP2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	231	Nucleoplasm	3	1
209	SEH1L	detail/rejected/SEH1L/SEH1L-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1370	Nucleoli|Nucleoplasm	6	1
209	SELENOH	detail/rejected/SELENOH/SELENOH-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	91	Nucleoplasm	3	1
209	SELENOM	detail/rejected/SELENOM/SELENOM-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	519	Nucleoplasm	3	1
209	SENP5	detail/rejected/SENP5/SENP5-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	441	Nucleoplasm	3	1
210	SENP7	detail/rejected/SENP7/SENP7-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	440	Nucleoplasm	3	1
210	SENP8	detail/rejected/SENP8/SENP8-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	945	Nucleoplasm	3	1
210	SEPHS2	detail/rejected/SEPHS2/SEPHS2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	826	Nucleoli	3	1
210	SEPTIN10	detail/rejected/SEPTIN10/SEPTIN10-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	148	Nucleoplasm	3	1
210	SEPTIN3	detail/rejected/SEPTIN3/SEPTIN3-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	212	Nuclear speckles	4	1
211	SEPTIN6	detail/rejected/SEPTIN6/SEPTIN6-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	992	Nuclear bodies	3	1
211	SEPTIN7	detail/rejected/SEPTIN7/SEPTIN7-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	527	Nucleoplasm	3	1
211	SERF1A	detail/rejected/SERF1A/SERF1A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	112	Nucleoli|Nucleoplasm	3	1
211	SERF1B	detail/rejected/SERF1B/SERF1B-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	426	Nucleoplasm	3	1
211	SERGEF	detail/rejected/SERGEF/SERGEF-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	655		3	1
212	SERPINB10	detail/rejected/SERPINB10/SERPINB10-evaluation.md	rejected	11	194	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1177	Nucleoplasm	6	1
212	SERPINB13	detail/rejected/SERPINB13/SERPINB13-evaluation.md	rejected	11	194	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	503			1
212	SERPINB9	detail/rejected/SERPINB9/SERPINB9-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	839	Nuclear speckles|Nucleoplasm	6	1
212	SERTAD2	detail/rejected/SERTAD2/SERTAD2-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	422	Nucleoli|Nucleoli fibrillar center	3	1
212	SERTAD3	detail/rejected/SERTAD3/SERTAD3-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	20	Nucleoplasm	4	1
213	SERTAD4	detail/rejected/SERTAD4/SERTAD4-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	993	Nucleoplasm	3	1
213	SFT2D1	detail/rejected/SFT2D1/SFT2D1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	169	Nucleoli|Nucleoplasm	4	1
213	SGK2	detail/rejected/SGK2/SGK2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	785	Nuclear bodies|Nuclear membrane|Nucleoplasm	6	1
213	SGSM2	detail/rejected/SGSM2/SGSM2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1284	Nucleoli|Nucleoli fibrillar center|Nucleoplasm	3	1
213	SGTB	detail/rejected/SGTB/SGTB-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	146	Nucleoplasm	3	1
214	SHFL	detail/rejected/SHFL/SHFL-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	92	Nucleoli|Nucleoplasm	3	1
214	SHISA2	detail/rejected/SHISA2/SHISA2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1072			1
214	SHISA6	detail/rejected/SHISA6/SHISA6-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1283	Nucleoli|Nucleoplasm	3	1
214	SHLD2	detail/rejected/SHLD2/SHLD2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	994	Nucleoplasm	3	1
214	SHLD3	detail/rejected/SHLD3/SHLD3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	953	Nucleoplasm	4	1
215	SHOC1	detail/rejected/SHOC1/SHOC1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	185	Nucleoplasm	6	1
215	SHPK	detail/rejected/SHPK/SHPK-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1144	Nuclear speckles	3	1
215	SHROOM4	detail/rejected/SHROOM4/SHROOM4-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	828	Nucleoplasm	3	1
215	SHTN1	detail/rejected/SHTN1/SHTN1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1159	Nucleoplasm	3	1
215	SIGIRR	detail/rejected/SIGIRR/SIGIRR-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1170	Nucleoplasm	6	1
216	SIGLEC15	detail/rejected/SIGLEC15/SIGLEC15-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1224	Nucleoplasm	3	1
216	SIRAL1	detail/rejected/SIRAL1/SIRAL1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	179		3	1
216	SIVA1	detail/rejected/SIVA1/SIVA1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	484	Nucleoplasm	6	1
216	SKA3	detail/rejected/SKA3/SKA3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1285		3	1
216	SKAP1	detail/rejected/SKAP1/SKAP1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	433	Nucleoplasm	4	1
217	SKAP2	detail/rejected/SKAP2/SKAP2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	493	Nucleoplasm	3	1
217	SKIDA1	detail/rejected/SKIDA1/SKIDA1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1073	Nucleoplasm	6	1
217	SKOR1	detail/rejected/SKOR1/SKOR1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	657	Nuclear bodies|Nucleoplasm	6	1
217	SLF2	detail/rejected/SLF2/SLF2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	786	Nucleoplasm	3	1
217	SLFN14	detail/rejected/SLFN14/SLFN14-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	421	Nuclear bodies	3	1
218	SLX1B	detail/rejected/SLX1B/SLX1B-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	439	Nucleoplasm	3	1
218	SLX9	detail/rejected/SLX9/SLX9-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1145	Nucleoli	2	1
218	SMCR8	detail/rejected/SMCR8/SMCR8-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	787	Kinetochore|Nucleoli	3	1
218	SMPD4	detail/rejected/SMPD4/SMPD4-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1225	Nucleoplasm	6	1
218	SMTN	detail/rejected/SMTN/SMTN-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	427	Nucleoplasm	3	1
219	SMTNL1	detail/rejected/SMTNL1/SMTNL1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	658	Nucleoplasm	6	1
219	SNF8	detail/rejected/SNF8/SNF8-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1074			1
219	SNTB2	detail/rejected/SNTB2/SNTB2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	668	Nuclear bodies|Nucleoplasm	6	1
219	SNTG1	detail/rejected/SNTG1/SNTG1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	941			1
219	SOCS5	detail/rejected/SOCS5/SOCS5-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	824	Nuclear membrane|Nucleoplasm	3	1
220	SPACA9	detail/rejected/SPACA9/SPACA9-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	93	Nucleoplasm	3	1
220	SPAG7	detail/rejected/SPAG7/SPAG7-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1371	Nucleoplasm	6	1
220	SPAG8	detail/rejected/SPAG8/SPAG8-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	119	Nucleoli|Nucleoplasm	3	1
220	SPANXA1	detail/rejected/SPANXA1/SPANXA1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	106	Nucleoplasm	3	1
220	SPANXA2	detail/rejected/SPANXA2/SPANXA2-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1016		3	1
221	SPANXB1	detail/rejected/SPANXB1/SPANXB1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	908	Nucleoli|Nucleoplasm	3	1
221	SPANXD	detail/rejected/SPANXD/SPANXD-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	428		3	1
221	SPATA13	detail/rejected/SPATA13/SPATA13-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	996	Nucleoplasm	3	1
221	SPATA18	detail/rejected/SPATA18/SPATA18-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	788	Nuclear speckles	3	1
221	SPATA2	detail/rejected/SPATA2/SPATA2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	909	Nucleoplasm	3	1
222	SPATA22	detail/rejected/SPATA22/SPATA22-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	432	Nucleoplasm	5	1
222	SPATA31H1	detail/rejected/SPATA31H1/SPATA31H1-evaluation.md	rejected	11	194	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	105	Nucleoplasm	3	1
222	SPATS2L	detail/rejected/SPATS2L/SPATS2L-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1075			1
222	SPDYA	detail/rejected/SPDYA/SPDYA-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	926	Nucleoplasm	3	1
222	SPEF2	detail/rejected/SPEF2/SPEF2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	431	Nucleoplasm	3	1
223	SPG11	detail/rejected/SPG11/SPG11-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	171	Nucleoplasm	3	1
223	SPIDR	detail/rejected/SPIDR/SPIDR-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	420	Nucleoplasm	3	1
223	SPIN2A	detail/rejected/SPIN2A/SPIN2A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	72	Nucleoplasm	3	1
223	SPIN3	detail/rejected/SPIN3/SPIN3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	790	Chromosome|Mitotic chromosome|Nucleoli|Nucleoli rim|Nucleoplasm	3	1
223	SPIN4	detail/rejected/SPIN4/SPIN4-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1146	Nuclear speckles	3	1
224	SPMAP2	detail/rejected/SPMAP2/SPMAP2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	201	Nucleoplasm	3	1
224	SPOPL	detail/rejected/SPOPL/SPOPL-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	429	Nucleoli|Nucleoli rim|Nucleoplasm	6	1
224	SPOUT1	detail/rejected/SPOUT1/SPOUT1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	659	Nuclear bodies|Nucleoplasm	6	1
224	SPRR4	detail/rejected/SPRR4/SPRR4-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	995	Nucleoplasm	3	1
224	SPRTN	detail/rejected/SPRTN/SPRTN-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1236	Nucleoplasm	4	1
225	SPRY3	detail/rejected/SPRY3/SPRY3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	910	Nuclear bodies|Nucleoplasm	3	1
225	SPSB3	detail/rejected/SPSB3/SPSB3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	50	Nucleoplasm	3	1
225	SPTBN4	detail/rejected/SPTBN4/SPTBN4-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	430	Nucleoli|Nucleoplasm	3	1
225	SPTY2D1	detail/rejected/SPTY2D1/SPTY2D1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1394	Nuclear bodies	6	1
225	SPZ1	detail/rejected/SPZ1/SPZ1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	789	Nucleoplasm	3	1
226	SRP19	detail/rejected/SRP19/SRP19-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	656	Nucleoplasm	4	1
226	SS18L1	detail/rejected/SS18L1/SS18L1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	434	Nuclear membrane|Nucleoplasm	6	1
226	SS18L2	detail/rejected/SS18L2/SS18L2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	911	Nucleoplasm	3	1
226	SSH3	detail/rejected/SSH3/SSH3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	424	Nucleoli|Nucleoli fibrillar center	3	1
226	SSNA1	detail/rejected/SSNA1/SSNA1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	152	Nucleoplasm	6	1
227	SSX2IP	detail/rejected/SSX2IP/SSX2IP-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	660	Nucleoplasm	6	1
227	SSX4	detail/rejected/SSX4/SSX4-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	661	Nucleoplasm	6	1
227	ST6GAL2	detail/rejected/ST6GAL2/ST6GAL2-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	435	Nucleoli|Nucleoli fibrillar center|Nucleoplasm	3	1
227	ST6GALNAC1	detail/rejected/ST6GALNAC1/ST6GALNAC1-evaluation.md	rejected	11	196	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1226	Nuclear bodies|Nucleoplasm	6	1
227	ST6GALNAC3	detail/rejected/ST6GALNAC3/ST6GALNAC3-evaluation.md	rejected	11	196	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	436	Nucleoplasm	4	1
228	STAM2	detail/rejected/STAM2/STAM2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	423	Nucleoli|Nucleoli fibrillar center|Nucleoplasm	3	1
228	STAP1	detail/rejected/STAP1/STAP1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	111	Nucleoli|Nucleoplasm	3	1
228	STARD3	detail/rejected/STARD3/STARD3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	818	Nucleoplasm	3	1
228	STEAP3	detail/rejected/STEAP3/STEAP3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	997	Nucleoplasm	6	1
228	STEEP1	detail/rejected/STEEP1/STEEP1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	74	Nucleoplasm	3	1
229	STON2	detail/rejected/STON2/STON2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	143			1
229	STOX1	detail/rejected/STOX1/STOX1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1076	Nuclear speckles	6	1
229	STRADA	detail/rejected/STRADA/STRADA-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	662		3	1
229	STRN	detail/rejected/STRN/STRN-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	438	Nucleoplasm	3	1
229	STX12	detail/rejected/STX12/STX12-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	666	Nucleoplasm	6	1
230	STX3	detail/rejected/STX3/STX3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	792	Nuclear membrane|Nucleoplasm	3	1
230	STX5	detail/rejected/STX5/STX5-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	827	Nucleoplasm	3	1
230	STX6	detail/rejected/STX6/STX6-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	667	Nucleoli|Nucleoplasm	6	1
230	STYK1	detail/rejected/STYK1/STYK1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1223	Nucleoli|Nucleoplasm	4	1
230	STYXL2	detail/rejected/STYXL2/STYXL2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	483		3	1
231	SUCO	detail/rejected/SUCO/SUCO-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	208	Nucleoplasm	6	1
231	SULT1E1	detail/rejected/SULT1E1/SULT1E1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1227	Nucleoplasm	3	1
231	SUN3	detail/rejected/SUN3/SUN3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1070	Nucleoplasm	4	1
231	SUN5	detail/rejected/SUN5/SUN5-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	784	Nucleoplasm	6	1
231	SUPT20H	detail/rejected/SUPT20H/SUPT20H-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	713	Nucleoplasm	3	1
232	SURF2	detail/rejected/SURF2/SURF2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	912	Chromosome|Mitotic chromosome|Nucleoli|Nucleoli rim	3	1
232	SURF6	detail/rejected/SURF6/SURF6-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	663		3	1
232	SV2C	detail/rejected/SV2C/SV2C-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1000	Nucleoplasm	3	1
232	SYAP1	detail/rejected/SYAP1/SYAP1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	791	Nucleoplasm	6	1
232	SYCE3	detail/rejected/SYCE3/SYCE3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	664		3	1
233	SYCP1	detail/rejected/SYCP1/SYCP1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1314		3	1
233	SYCP2	detail/rejected/SYCP2/SYCP2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1102		3	1
233	SYDE1	detail/rejected/SYDE1/SYDE1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	999	Nucleoplasm	3	1
233	SYDE2	detail/rejected/SYDE2/SYDE2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	442	Nuclear speckles|Nucleoplasm	4	1
233	SYNE2	detail/rejected/SYNE2/SYNE2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	922		3	1
234	SYNE4	detail/rejected/SYNE4/SYNE4-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	492			1
234	SYNJ1	detail/rejected/SYNJ1/SYNJ1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	443	Nucleoplasm	4	1
234	SYNPO2	detail/rejected/SYNPO2/SYNPO2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1286	Nuclear bodies|Nucleoplasm	3	1
234	SYTL3	detail/rejected/SYTL3/SYTL3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	665	Nucleoplasm	3	1
234	SZT2	detail/rejected/SZT2/SZT2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	952	Nucleoplasm	6	1
235	Selenbp2	detail/rejected/Selenbp2/Selenbp2-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	696			1
235	Serf1	detail/rejected/Serf1/Serf1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1160			1
235	Serpina3g	detail/rejected/Serpina3g/Serpina3g-evaluation.md	rejected	11	194	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	950	Nucleoplasm	6	1
235	Spin2c	detail/rejected/Spin2c/Spin2c-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	73	Nuclear membrane	3	1
235	TAB3	detail/rejected/TAB3/TAB3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	795	Nuclear bodies|Nucleoplasm	3	1
236	TACC2	detail/rejected/TACC2/TACC2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1150	Nucleoplasm	3	1
236	TADA1	detail/rejected/TADA1/TADA1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1174		3	1
236	TAFA2	detail/rejected/TAFA2/TAFA2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	200	Nucleoplasm	3	1
236	TALDO1	detail/rejected/TALDO1/TALDO1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	672	Nucleoplasm	4	1
236	TAPBP	detail/rejected/TAPBP/TAPBP-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	946	Nucleoplasm	6	1
